NZ	New Year's Day	1	1	0	0	0
NZ	New Year's Holiday	2	1	0	0	0
NZ	New Year's Day (Observed)	3	1	2005	0	0
NZ	New Year's Day (Observed)	3	1	2006	0	0
NZ	New Year's Holiday (Observed)	4	1	2005	0	0
NZ	Waitangi (N.Z.) Day	6	2	0	0	0
NZ	Good Friday	21	3	2008	0	0
NZ	Easter Monday	24	3	2008	0	0
NZ	Good Friday	25	3	2005	0	0
NZ	Easter Monday	28	3	2005	0	0
NZ	Good Friday	6	4	2007	0	0
NZ	Easter Monday	9	4	2007	0	0
NZ	Good Friday	10	4	2009	0	0
NZ	Easter Monday	13	4	2009	0	0
NZ	Good Friday	14	4	2006	0	0
NZ	Easter Monday	17	4	2006	0	0
NZ	ANZAC Day	25	4	0	0	0
NZ	Queen's Birthday Observed	0	6	1	1	0
NZ	Labour Day	0	10	4	1	0
NZ	Christmas Day	25	12	0	0	0
NZ	Boxing Day	26	12	0	0	0
NZ	Christmas Day (Observed)	27	12	2005	0	0
NZ	Boxing Day (Observed)	28	12	2009	0	0